spec	Fold_0
nist_1915441	train
nist_1915457	train
nist_1915470	train
nist_1915491	train
nist_1915545	train
nist_1915567	train
nist_1915584	train
nist_1915585	train
nist_1915614	train
nist_1915623	train
nist_1915669	train
nist_1915684	train
nist_1915731	train
nist_1915765	train
nist_1915801	train
nist_1915818	train
nist_1915857	train
nist_1915879	train
nist_1915896	train
nist_1915928	train
nist_1915968	train
nist_1915978	train
nist_1916001	train
nist_1916024	train
nist_1916068	train
nist_1916125	train
nist_1916174	train
nist_1916215	train
nist_1916232	train
nist_1916243	train
nist_1916289	train
nist_1916295	train
nist_1916306	train
nist_1916322	train
nist_1916343	train
nist_1916357	train
nist_1916368	train
nist_1916387	train
nist_1916402	val
nist_1916415	val
nist_1916425	val
nist_1916428	train
nist_1916461	train
nist_1916500	train
nist_1916529	train
nist_1916545	val
nist_1916567	train
nist_1916590	train
nist_1916626	train
nist_1916644	train
nist_1916649	train
nist_1916688	train
nist_1916726	train
nist_1916782	train
nist_1916803	train
nist_1916805	train
nist_1916834	val
nist_1916862	val
nist_1916873	train
nist_1916886	train
nist_1916920	train
nist_1916966	val
nist_1916988	test
nist_1917006	train
nist_1917029	train
nist_1917037	train
nist_1917048	train
nist_1917062	train
nist_1917084	train
nist_1917105	train
nist_1917143	train
nist_1917164	train
nist_1917187	train
nist_1917224	train
nist_1917225	train
nist_1917256	val
nist_1917278	val
nist_1917307	val
nist_1917325	val
nist_1917342	train
nist_1917358	train
nist_1917370	train
nist_1917381	train
nist_1917392	train
nist_1917408	train
nist_1917469	train
nist_1917484	train
nist_1917508	train
nist_1917547	train
nist_1917625	val
nist_1917645	val
nist_1917652	val
nist_1917665	train
nist_1917694	train
nist_1917707	train
nist_1917717	train
nist_1917729	test
nist_1917758	test
nist_1917771	train
nist_1917790	train
nist_1917805	train
nist_1917816	train
nist_1917834	train
nist_1917875	train
nist_1917877	test
nist_1917917	train
nist_1917947	train
nist_1918003	train
nist_1918058	train
nist_1918074	train
nist_1918086	train
nist_1918091	train
nist_1918110	train
nist_1918118	train
nist_1918132	train
nist_1918144	train
nist_1918159	train
nist_1918171	train
nist_1918182	train
nist_1918199	train
nist_1918225	train
nist_1918238	train
nist_1918252	train
nist_1918286	train
nist_1918303	train
nist_1918318	train
nist_1918324	train
nist_1918339	train
nist_1918352	train
nist_1918358	train
nist_1918378	train
nist_1918399	train
nist_1918451	train
nist_1918470	train
nist_1918485	train
nist_1918512	test
nist_1918540	val
nist_1918557	val
nist_1918569	val
nist_1918576	train
nist_1918590	train
nist_1918610	train
nist_1918630	train
nist_1918693	train
nist_1918727	train
nist_1918787	train
nist_1918820	test
nist_1918835	test
nist_1918859	train
nist_1918885	train
nist_1918900	train
nist_1918917	train
nist_1918934	val
nist_1918954	val
nist_1918967	train
nist_1918991	test
nist_1919006	train
nist_1919024	train
nist_1919068	train
nist_1919086	train
nist_1919105	train
nist_1919128	train
nist_1919157	test
nist_1919193	train
nist_1919241	train
nist_1919260	val
nist_1919294	train
nist_1919328	test
nist_1919355	train
nist_1919364	train
nist_1919377	train
nist_1919404	train
nist_1919419	val
nist_1919439	val
nist_1919476	val
nist_1919516	train
nist_1919533	test
nist_1919535	test
nist_1919554	test
nist_1919574	test
nist_1919583	test
nist_1919593	test
nist_1919609	test
nist_1919624	train
nist_1919648	train
nist_1919655	train
nist_1919670	train
nist_1919701	train
nist_1919727	train
nist_1919742	val
nist_1919757	train
nist_1919778	train
nist_1919805	train
nist_1919820	train
nist_1919826	test
nist_1919843	train
nist_1919859	train
nist_1919872	train
nist_1919905	train
nist_1919932	train
nist_1919950	train
nist_1919965	train
nist_1919979	train
nist_1920021	train
nist_1920031	train
nist_1920045	val
nist_1920055	val
nist_1920066	train
nist_1920088	train
nist_1920114	train
nist_1920132	train
nist_1920186	test
nist_1920201	test
nist_1920273	test
nist_1920291	val
nist_1920297	val
nist_1920307	val
nist_1920321	val
nist_1920334	val
nist_1920340	val
nist_1920363	train
nist_1920386	train
nist_1920390	train
nist_1920460	train
nist_1920494	train
nist_1920503	train
nist_1920541	train
nist_1920556	train
nist_1920574	train
nist_1920603	train
nist_1920622	train
nist_1920636	train
nist_1920667	test
nist_1920692	test
nist_1920715	test
nist_1920742	train
nist_1920757	train
nist_1920761	train
nist_1920770	train
nist_1920789	val
nist_1920809	val
nist_1920827	val
nist_1920844	val
nist_1920851	val
nist_1920869	train
nist_1920891	train
nist_1920910	train
nist_1920950	train
nist_1920953	train
nist_1920965	train
nist_1920994	train
nist_1920999	train
nist_1921028	train
nist_1921037	train
nist_1921059	train
nist_1921089	train
nist_1921105	train
nist_1921117	train
nist_1921132	train
nist_1921170	val
nist_1921190	val
nist_1921211	test
nist_1921233	test
nist_1921258	train
nist_1921271	train
nist_1921360	train
nist_1921363	train
nist_1921387	train
nist_1921394	train
nist_1921430	train
nist_1921449	train
nist_1921475	train
nist_1921516	train
nist_1921522	train
nist_1921574	val
nist_1921587	val
nist_1921593	val
nist_1921607	train
nist_1921613	train
nist_1921651	train
nist_1921674	train
nist_1921678	train
nist_1921716	train
nist_1921761	train
nist_1921790	train
nist_1921812	train
nist_1921828	train
nist_1921868	train
nist_1921872	train
nist_1921910	test
nist_1921945	test
nist_1921966	train
nist_1921984	train
nist_1921998	train
nist_1922011	train
nist_1922034	train
nist_1922080	train
nist_1922084	train
nist_1922105	train
nist_1922144	train
nist_1922146	train
nist_1922157	train
nist_1922195	train
nist_1922202	val
nist_1922221	train
nist_1922254	train
nist_1922272	train
nist_1922289	train
nist_1922309	train
nist_1922324	val
nist_1922375	val
nist_1922407	train
nist_1922414	train
nist_1922419	train
nist_1922434	train
nist_1922436	train
nist_1922455	train
nist_1922470	train
nist_1922513	train
nist_1922555	train
nist_1922566	train
nist_1922600	train
nist_1922620	train
nist_1922656	train
nist_1922677	train
nist_1922728	train
nist_1922743	train
nist_1922791	train
nist_1922801	train
nist_1922821	train
nist_1922833	train
nist_1922838	train
nist_1922860	train
nist_1922888	train
nist_1922893	train
nist_1922965	train
nist_1922988	train
nist_1923010	train
nist_1923035	train
nist_1923068	train
nist_1923173	train
nist_1923205	train
nist_1923245	train
nist_1923259	train
nist_1923268	train
nist_1923274	train
nist_1923317	train
nist_1923368	train
nist_1923402	train
nist_1923412	train
nist_1923425	train
nist_1923463	train
nist_1923503	train
nist_1923508	train
nist_1923552	train
nist_1923562	train
nist_1923594	train
nist_1923610	train
nist_1923648	train
nist_1923687	train
nist_1923729	train
nist_1923743	train
nist_1923763	train
nist_1923789	train
nist_1923952	train
nist_1923974	train
nist_1924015	train
nist_1924028	val
nist_1924046	train
nist_1924065	train
nist_1924116	train
nist_1924127	train
nist_1924132	train
nist_1924135	train
nist_1924163	train
nist_1924169	train
nist_1924190	train
nist_1924204	train
nist_1924217	train
nist_1924236	train
nist_1924252	train
nist_1924273	train
nist_1924288	train
nist_1924303	val
nist_1924320	val
nist_1924340	test
nist_1924356	test
nist_1924389	test
nist_1924407	train
nist_1924474	train
nist_1924543	val
nist_1924592	val
nist_1924604	train
nist_1924657	train
nist_1924697	train
nist_1924752	train
nist_1924758	train
nist_1924803	train
nist_1924809	train
nist_1924820	train
nist_1924860	train
nist_1924896	train
nist_1924937	train
nist_1924948	test
nist_1924996	train
nist_1925024	test
nist_1925034	test
nist_1925051	test
nist_1925052	train
nist_1925071	train
nist_1925112	train
nist_1925114	train
nist_1925138	train
nist_1925149	train
nist_1925163	train
nist_1925177	train
nist_1925200	train
nist_1925215	train
nist_1925232	train
nist_1925264	train
nist_1925276	train
nist_1925285	train
nist_1925301	train
nist_1925310	train
nist_1925326	train
nist_1925348	train
nist_1925355	train
nist_1925376	train
nist_1925393	train
nist_1925412	train
nist_1925431	train
nist_1925489	train
nist_1925492	train
nist_1925493	train
nist_1925535	train
nist_1925633	train
nist_1925647	train
nist_1925657	train
nist_1925687	train
nist_1925699	train
nist_1925730	train
nist_1925750	train
nist_1925781	train
nist_1925808	train
nist_1925848	train
nist_1925860	train
nist_1925895	test
nist_1925935	test
nist_1925959	train
nist_1925986	train
nist_1926000	train
nist_1926037	train
nist_1926055	test
nist_1926091	train
nist_1926126	train
nist_1926138	train
nist_1926181	train
nist_1926187	train
nist_1926206	train
nist_1926224	train
nist_1926256	train
nist_1926274	train
nist_1926307	train
nist_1926333	train
nist_1926363	train
nist_1926375	val
nist_1926389	val
nist_1926403	train
nist_1926435	train
nist_1926446	train
nist_1926462	train
nist_1926480	train
nist_1926486	train
nist_1926499	train
nist_1926506	train
nist_1926525	train
nist_1926565	train
nist_1926586	train
nist_1926624	train
nist_1926643	test
nist_1926654	test
nist_1926660	test
nist_1926672	val
nist_1926699	val
nist_1926702	val
nist_1926713	test
nist_1926727	test
nist_1926740	train
nist_1926756	train
nist_1926770	train
nist_1926786	train
nist_1926800	val
nist_1926854	val
nist_1926868	train
nist_1926888	train
nist_1926913	train
nist_1926964	train
nist_1926978	train
nist_1926995	train
nist_1927018	train
nist_1927029	train
nist_1927057	train
nist_1927078	train
nist_1927107	train
nist_1927120	train
nist_1927130	train
nist_1927137	train
nist_1927148	test
nist_1927205	test
nist_1927230	train
nist_1927242	train
nist_1927256	train
nist_1927274	train
nist_1927279	val
nist_1927312	val
nist_1927339	test
nist_1927356	test
nist_1927364	train
nist_1927378	train
nist_1927396	train
nist_1927403	val
nist_1927437	val
nist_1927464	train
nist_1927494	train
nist_1927512	train
nist_1927544	train
nist_1927570	train
nist_1927596	train
nist_1927618	val
nist_1927637	val
nist_1927661	val
nist_1927679	val
nist_1927687	train
nist_1927700	train
nist_1927719	test
nist_1927748	test
nist_1927778	train
nist_1927814	train
nist_1927851	train
nist_1927887	train
nist_1927912	train
nist_1927945	train
nist_1927987	train
nist_1927993	val
nist_1928010	val
nist_1928021	train
nist_1928044	train
nist_1928081	train
nist_1928093	train
nist_1928103	test
nist_1928115	test
nist_1928134	train
nist_1928181	train
nist_1928210	train
nist_1928226	train
nist_1928266	test
nist_1928348	test
nist_1928369	train
nist_1928401	train
nist_1928427	test
nist_1928458	test
nist_1928503	train
nist_1928541	train
nist_1928556	train
nist_1928580	train
nist_1928596	train
nist_1928642	train
nist_1928660	train
nist_1928668	train
nist_1928715	train
nist_1928741	train
nist_1928779	train
nist_1928800	train
nist_1928827	train
nist_1928834	train
nist_1928860	train
nist_1928865	train
nist_1928902	train
nist_1928911	train
nist_1928944	train
nist_1928960	train
nist_1928973	train
nist_1929010	val
nist_1929045	val
nist_1929065	train
nist_1929084	train
nist_1929088	train
nist_1929109	train
nist_1929127	train
nist_1929149	train
nist_1929174	train
nist_1929216	train
nist_1929225	train
nist_1929262	train
nist_1929275	train
nist_1929285	train
nist_1929288	test
nist_1929318	test
nist_1929332	val
nist_1929340	val
nist_1929373	train
nist_1929390	train
nist_1929400	train
nist_1929432	val
nist_1929438	train
nist_1929443	train
nist_1929447	train
nist_1929457	train
nist_1929476	train
nist_1929478	train
nist_1929484	train
nist_1929540	val
nist_1929571	val
nist_1929579	val
nist_1929616	train
nist_1929636	train
nist_1929643	train
nist_1929683	train
nist_1929692	val
nist_1929725	val
nist_1929773	train
nist_1929802	train
nist_1929818	train
nist_1929884	train
nist_1929935	train
nist_1929953	train
nist_1929961	train
nist_1929978	train
nist_1929981	train
nist_1930036	train
nist_1930056	train
nist_1930079	train
nist_1930113	train
nist_1930138	train
nist_1930176	train
nist_1930198	test
nist_1930250	test
nist_1930258	test
nist_1930274	train
nist_1930278	train
nist_1930287	train
nist_1930304	train
nist_1930334	train
nist_1930370	val
nist_1930384	val
nist_1930412	val
nist_1930427	val
nist_1930436	train
nist_1930456	train
nist_1930470	train
nist_1930477	train
nist_1930496	train
nist_1930513	test
nist_1930530	test
nist_1930553	test
nist_1930572	test
nist_1930578	test
nist_1930654	train
nist_1930661	train
nist_1930716	train
nist_1930721	train
nist_1930739	train
nist_1930752	test
nist_1930796	test
nist_1930799	test
nist_1930820	test
nist_1930851	val
nist_1930873	val
nist_1930938	train
nist_1930981	train
nist_1930986	train
nist_1931032	train
nist_1931045	train
nist_1931054	train
nist_1931079	train
nist_1931130	train
nist_1931139	train
nist_1931180	train
nist_1931186	train
nist_1931215	test
nist_1931223	test
nist_1931253	test
nist_1931292	test
nist_1931334	train
nist_1931359	train
nist_1931379	train
nist_1931389	train
nist_1931429	train
nist_1931439	train
nist_1931459	train
nist_1931471	train
nist_1931495	val
nist_1931536	train
nist_1931563	train
nist_1931569	train
nist_1931583	train
nist_1931594	train
nist_1931598	train
nist_1931641	train
nist_1931660	train
nist_1931693	train
nist_1931714	train
nist_1931758	train
nist_1931769	train
nist_1931802	train
nist_1931816	train
nist_1931821	train
nist_1931845	val
nist_1931872	val
nist_1931880	val
nist_1931898	train
nist_1931950	train
nist_1931979	train
nist_1931987	train
nist_1932046	train
nist_1932054	train
nist_1932083	train
nist_1932119	train
nist_1932125	train
nist_1932170	train
nist_1932187	train
nist_1932195	train
nist_1932249	train
nist_1932261	train
nist_1932320	train
nist_1932329	train
nist_1932352	train
nist_1932364	val
nist_1932400	val
nist_1932410	val
nist_1932443	train
nist_1932449	train
nist_1932463	train
nist_1932499	train
nist_1932501	train
nist_1932538	train
nist_1932570	train
nist_1932573	train
nist_1932593	train
nist_1932612	train
nist_1932629	train
nist_1932639	train
nist_1932654	train
nist_1932675	test
nist_1932720	test
nist_1932763	test
nist_1932779	train
nist_1932807	train
nist_1932823	train
nist_1932855	train
nist_1932864	train
nist_1932921	test
nist_1932925	test
nist_1932979	train
nist_1933018	train
nist_1933072	train
nist_1933081	train
nist_1933103	train
nist_1933113	train
nist_1933144	train
nist_1933163	val
nist_1933195	train
nist_1933230	train
nist_1933291	train
nist_1933300	train
nist_1933334	train
nist_1933348	train
nist_1933392	train
nist_1933402	train
nist_1933410	train
nist_1933426	train
nist_1933485	train
nist_1933498	train
nist_1933523	train
nist_1933544	train
nist_1933590	train
nist_1933597	train
nist_1933619	train
nist_1933667	train
nist_1933673	train
nist_1933695	train
nist_1933740	train
nist_1933759	train
nist_1933772	train
nist_1933793	train
nist_1933807	train
nist_1933824	train
nist_1933833	train
nist_1933849	train
nist_1933860	train
nist_1933895	test
nist_1933905	test
nist_1933920	test
nist_1933930	train
nist_1933938	train
nist_1933948	train
nist_1933966	train
nist_1933981	train
nist_1934001	val
nist_1934022	val
nist_1934040	train
nist_1934048	train
nist_1934079	train
nist_1934087	train
nist_1934108	train
nist_1934118	train
nist_1934136	train
nist_1934158	train
nist_1934185	train
nist_1934197	train
nist_1934203	train
nist_1934222	train
nist_1934245	train
nist_1934267	train
nist_1934275	train
nist_1934297	train
nist_1934318	train
nist_1934340	train
nist_1934379	train
nist_1934385	train
nist_1934405	train
nist_1934423	train
nist_1934466	train
nist_1934472	train
nist_1934489	train
nist_1934503	train
nist_1934510	train
nist_1934533	train
nist_1934551	train
nist_1934574	train
nist_1934591	train
nist_1934596	train
nist_1934615	train
nist_1934663	train
nist_1934709	train
nist_1934713	train
nist_1934730	train
nist_1934756	train
nist_1934788	train
nist_1934798	train
nist_1934819	train
nist_1934839	train
nist_1934891	train
nist_1934944	train
nist_1934966	train
nist_1934970	train
nist_1934992	train
nist_1935013	train
nist_1935040	train
nist_1935062	train
nist_1935083	train
nist_1935093	train
nist_1935108	train
nist_1935124	train
nist_1935146	train
nist_1935153	train
nist_1935172	train
nist_1935178	train
nist_1935200	train
nist_1935242	train
nist_1935249	train
nist_1935270	train
nist_1935309	train
nist_1935326	train
nist_1935350	train
nist_1935360	train
nist_1935383	train
nist_1935391	train
nist_1935406	train
nist_1935484	train
nist_1935503	train
nist_1935521	train
nist_1935567	train
nist_1935579	train
nist_1935614	train
nist_1935646	train
nist_1935660	train
nist_1935681	train
nist_1935703	train
nist_1935745	train
nist_1935750	train
nist_1935776	test
nist_1935793	test
nist_1935816	test
nist_1935824	test
nist_1935846	test
nist_1935898	train
nist_1935913	train
nist_1935931	train
nist_1935946	train
nist_1935968	train
nist_1935989	train
nist_1936009	train
nist_1936021	train
nist_1936058	train
nist_1936065	train
nist_1936103	train
nist_1936124	train
nist_1936146	train
nist_1936150	train
nist_1936213	train
nist_1936251	train
nist_1936279	train
nist_1936306	train
nist_1936328	train
nist_1936349	train
nist_1936366	train
nist_1936371	train
nist_1936433	test
nist_1936469	test
nist_1936479	train
nist_1936498	train
nist_1936518	test
nist_1936547	test
nist_1936555	test
nist_1936573	train
nist_1936595	train
nist_1936622	train
nist_1936655	train
nist_1936661	train
nist_1936700	train
nist_1936745	train
nist_1936804	train
nist_1936841	train
nist_1936852	train
nist_1936861	train
nist_1936872	train
nist_1936888	train
nist_1936911	train
nist_1936926	train
nist_1936945	train
nist_1936966	train
nist_1936984	train
nist_1936998	train
nist_1937023	train
nist_1937038	train
nist_1937057	train
nist_1937090	train
nist_1937097	train
nist_1937140	train
nist_1937152	train
nist_1937176	train
nist_1937194	train
nist_1937212	train
nist_1937235	train
nist_1937279	train
nist_1937310	train
nist_1937348	train
nist_1937360	train
nist_1937383	train
nist_1937405	train
nist_1937422	train
nist_1937438	train
nist_1937472	train
nist_1937562	train
nist_1937577	train
nist_1937617	test
nist_1937664	test
nist_1937680	test
nist_1937711	train
nist_1937726	train
nist_1937743	train
nist_1937752	train
nist_1937778	train
nist_1937813	train
nist_1937829	train
nist_1937848	train
nist_1937868	train
nist_1937901	train
nist_1937969	train
nist_1937995	train
nist_1938041	train
nist_1938067	test
nist_1938103	test
nist_1938112	test
nist_1938149	train
nist_1938193	train
nist_1938209	train
nist_1938230	train
nist_1938252	train
nist_1938281	train
nist_1938298	train
nist_1938321	train
nist_1938346	train
nist_1938383	train
nist_1938425	train
nist_1938441	train
nist_1938528	train
nist_1938564	train
nist_1938608	train
nist_1938632	train
nist_1938675	train
nist_1938689	test
nist_1938702	test
nist_1938710	train
nist_1938751	train
nist_1938758	train
nist_1938808	train
nist_1938816	train
nist_1938841	train
nist_1938907	train
nist_1938909	val
nist_1938914	train
nist_1938990	train
nist_1939015	train
nist_1939022	train
nist_1939049	train
nist_1939056	train
nist_1939112	train
nist_1939121	train
nist_1939184	train
nist_1939189	train
nist_1939208	train
nist_1939223	train
nist_1939272	train
nist_1939277	train
nist_1939288	train
nist_1939306	train
nist_1939328	train
nist_1939337	val
nist_1939391	train
nist_1939405	train
nist_1939423	train
nist_1939462	train
nist_1939472	train
nist_1939488	train
nist_1939513	train
nist_1939529	train
nist_1939542	train
nist_1939567	train
nist_1939605	train
nist_1939613	train
nist_1939638	train
nist_1939655	train
nist_1939686	train
nist_1939730	train
nist_1939755	train
nist_1939799	train
nist_1939819	train
nist_1939828	train
nist_1939856	train
nist_1939878	train
nist_1939929	train
nist_1939977	train
nist_1939992	train
nist_1940012	test
nist_1940035	test
nist_1940053	test
nist_1940061	test
nist_1940079	test
nist_1940084	test
nist_1940105	test
nist_1940124	test
nist_1940133	test
nist_1940154	test
nist_1940191	train
nist_1940212	train
nist_1940253	train
nist_1940263	train
nist_1940270	train
nist_1940290	train
nist_1940320	train
nist_1940339	train
nist_1940356	train
nist_1940364	train
nist_1940402	train
nist_1940421	train
nist_1940439	train
nist_1940446	train
nist_1940502	train
nist_1940524	train
nist_1940555	train
nist_1940574	train
nist_1940591	train
nist_1940600	train
nist_1940619	train
nist_1940639	train
nist_1940660	train
nist_1940678	train
nist_1940686	train
nist_1940702	train
nist_1940714	train
nist_1940723	train
nist_1940736	train
nist_1940757	train
nist_1940790	train
nist_1940797	train
nist_1940811	train
nist_1940856	train
nist_1940898	train
nist_1940912	train
nist_1940933	train
nist_1940951	train
nist_1940979	test
nist_1940986	test
nist_1941010	val
nist_1941025	val
nist_1941039	val
nist_1941072	train
nist_1941115	train
nist_1941135	train
nist_1941159	val
nist_1941178	val
nist_1941186	val
nist_1941220	train
nist_1941254	train
nist_1941257	train
nist_1941294	train
nist_1941315	train
nist_1941328	train
nist_1941358	train
nist_1941388	test
nist_1941408	test
nist_1941426	test
nist_1941444	test
nist_1941460	train
nist_1941475	train
nist_1941494	train
nist_1941523	train
nist_1941541	train
nist_1941550	train
nist_1941597	train
nist_1941617	train
nist_1941636	train
nist_1941656	train
nist_1941687	val
nist_1941720	val
nist_1941761	train
nist_1941780	train
nist_1941816	train
nist_1941823	train
nist_1941868	train
nist_1941878	train
nist_1941942	train
nist_1941979	train
nist_1941986	train
nist_1942037	train
nist_1942048	train
nist_1942077	train
nist_1942097	train
nist_1942117	train
nist_1942140	train
nist_1942163	train
nist_1942171	train
nist_1942189	train
nist_1942192	train
nist_1942218	train
nist_1942224	train
nist_1942240	train
nist_1942263	train
nist_1942273	train
nist_1942294	train
nist_1942313	train
nist_1942319	train
nist_1942335	train
nist_1942338	train
nist_1942351	train
nist_1942386	train
nist_1942414	train
nist_1942426	train
nist_1942449	train
nist_1942469	train
nist_1942479	train
nist_1942516	train
nist_1942555	train
nist_1942587	train
nist_1942612	val
nist_1942623	train
nist_1942654	train
nist_1942674	train
nist_1942704	test
nist_1942723	test
nist_1942727	test
nist_1942770	test
nist_1942785	train
nist_1942809	train
nist_1942836	train
nist_1942879	train
nist_1942903	train
nist_1942918	train
nist_1942936	train
nist_1942957	train
nist_1942979	train
nist_1943018	train
nist_1943037	train
nist_1943064	train
nist_1943087	train
nist_1943148	train
nist_1943168	train
nist_1943175	train
nist_1943181	train
nist_1943213	train
nist_1943276	train
nist_1943277	train
nist_1943308	train
nist_1943323	train
nist_1943345	train
nist_1943365	train
nist_1943374	train
nist_1943391	train
nist_1943414	train
nist_1943440	train
nist_1943459	train
nist_1943482	train
nist_1943519	train
nist_1943536	train
nist_1943589	train
nist_1943596	train
nist_1943620	train
nist_1943631	train
nist_1943658	train
nist_1943664	train
nist_1943678	train
nist_1943686	train
nist_1943706	train
nist_1943718	train
nist_1943733	train
nist_1943744	train
nist_1943787	train
nist_1943795	train
nist_1943811	train
nist_1943836	val
nist_1943849	train
nist_1943903	train
nist_1943925	train
nist_1943996	train
nist_1944054	val
nist_1944082	val
nist_1944091	val
nist_1944108	val
nist_1944149	val
nist_1944155	val
nist_1944173	train
nist_1944242	train
nist_1944259	train
nist_1944271	val
nist_1944293	val
nist_1944318	val
nist_1944339	val
nist_1944344	val
nist_1944364	train
nist_1944386	train
nist_1944406	train
nist_1944414	train
nist_1944466	train
nist_1944482	train
nist_1944523	train
nist_1944542	train
nist_1944563	train
nist_1944584	train
nist_1944615	train
nist_1944635	train
nist_1944654	train
nist_1944673	train
nist_1944693	train
nist_1944709	train
nist_1944717	train
nist_1944737	train
nist_1944762	train
nist_1944804	train
nist_1944822	train
nist_1944867	train
nist_1944873	train
nist_1944895	train
nist_1944949	train
nist_1944958	train
nist_1945030	train
nist_1945038	train
nist_1945062	train
nist_1945096	train
nist_1945133	train
nist_1945152	train
nist_1945169	train
nist_1945186	train
nist_1945207	train
nist_1945250	train
nist_1945269	train
nist_1945291	train
nist_1945295	train
nist_1945316	train
nist_1945334	train
nist_1945342	train
nist_1945384	train
nist_1945393	train
nist_1945435	train
nist_1945443	train
nist_1945474	train
nist_1945491	train
nist_1945506	train
nist_1945556	train
nist_1945579	train
nist_1945609	train
nist_1945618	train
nist_1945640	train
nist_1945654	train
nist_1945688	train
nist_1945710	train
nist_1945759	train
nist_1945791	train
nist_1945798	train
nist_1945826	test
nist_1945843	train
nist_1945852	train
nist_1945856	train
nist_1945867	train
nist_1945893	train
nist_1945919	test
nist_1945948	test
nist_1945956	train
nist_1945982	train
nist_1946005	train
nist_1946012	train
nist_1946032	val
nist_1946050	val
nist_1946077	val
nist_1946097	val
nist_1946111	val
nist_1946125	train
nist_1946146	train
nist_1946186	train
nist_1946197	train
nist_1946217	train
nist_1946244	train
nist_1946264	val
nist_1946294	test
nist_1946321	test
nist_1946353	train
nist_1946394	train
nist_1946410	train
nist_1946431	train
nist_1946446	val
nist_1946498	train
nist_1946534	train
nist_1946550	train
nist_1946556	train
nist_1946579	train
nist_1946621	train
nist_1946640	train
nist_1946690	train
nist_1946713	train
nist_1946733	train
nist_1946784	train
nist_1946802	train
nist_1946822	train
nist_1946833	train
nist_1946848	train
nist_1946915	train
nist_1946925	test
nist_1946938	test
nist_1946973	train
nist_1946995	train
nist_1947002	train
nist_1947019	train
nist_1947030	train
nist_1947045	train
nist_1947065	train
nist_1947095	train
nist_1947117	train
nist_1947136	train
nist_1947143	train
nist_1947163	train
nist_1947177	train
nist_1947199	train
nist_1947216	train
nist_1947224	train
nist_1947242	train
nist_1947257	train
nist_1947275	train
nist_1947301	train
nist_1947395	train
nist_1947414	train
nist_1947437	train
nist_1947459	val
nist_1947465	train
nist_1947484	train
nist_1947515	train
nist_1947558	train
nist_1947560	train
nist_1947579	train
nist_1947619	train
nist_1947641	train
nist_1947646	train
nist_1947661	train
nist_1947681	test
nist_1947710	val
nist_1947727	train
nist_1947735	train
nist_1947751	train
nist_1947796	train
nist_1947818	train
nist_1947839	train
nist_1947856	train
nist_1947873	train
nist_1947884	train
nist_1947947	train
nist_1947971	train
nist_1948016	train
nist_1948029	train
nist_1948048	train
nist_1948068	train
nist_1948085	train
nist_1948106	train
nist_1948146	train
nist_1948163	train
nist_1948172	train
nist_1948200	train
nist_1948223	train
nist_1948265	train
nist_1948271	train
nist_1948308	train
nist_1948332	train
nist_1948351	train
nist_1948375	train
nist_1948404	train
nist_1948425	train
nist_1948452	train
nist_1948472	train
nist_1948488	train
nist_1948530	train
nist_1948540	train
nist_1948572	train
nist_1948588	train
nist_1948614	train
nist_1948628	train
nist_1948648	train
nist_1948684	train
nist_1948704	train
nist_1948728	train
nist_1948751	train
nist_1948803	train
nist_1948825	train
nist_1948844	train
nist_1948854	train
nist_1948874	train
nist_1948893	test
nist_1948913	test
nist_1948958	train
nist_1948988	train
nist_1948997	train
nist_1949032	train
nist_1949051	train
nist_1949100	train
nist_1949156	train
nist_1949170	train
nist_1949202	train
nist_1949222	train
nist_1949268	train
nist_1949303	train
nist_1949350	val
nist_1949406	val
nist_1949443	train
nist_1949463	train
nist_1949479	train
nist_1949492	train
nist_1949506	train
nist_1949517	train
nist_1949533	train
nist_1949539	test
nist_1949557	test
nist_1949571	test
nist_1949582	val
nist_1949620	val
nist_1949638	train
nist_1949651	train
nist_1949671	train
nist_1949686	train
nist_1949702	train
nist_1949720	train
nist_1949733	train
nist_1949753	train
nist_1949775	train
nist_1949811	val
nist_1949828	val
nist_1949847	val
nist_1949855	train
nist_1949869	train
nist_1949879	train
nist_1949888	train
nist_1949924	train
nist_1949928	train
nist_1949935	train
nist_1949962	train
nist_1949968	train
nist_1949981	train
nist_1950002	train
nist_1950016	train
nist_1950030	train
nist_1950046	train
nist_1950059	test
nist_1950078	test
nist_1950095	train
nist_1950136	train
nist_1950174	train
nist_1950178	train
nist_1950210	train
nist_1950244	train
nist_1950260	train
nist_1950268	test
nist_1950279	train
nist_1950321	train
nist_1950341	val
nist_1950365	train
nist_1950389	train
nist_1950426	train
nist_1950433	train
nist_1950454	train
nist_1950481	train
nist_1950506	train
nist_1950522	train
nist_1950554	val
nist_1950601	test
nist_1950607	train
nist_1950626	train
nist_1950655	test
nist_1950676	test
nist_1950702	train
nist_1950730	train
nist_1950750	train
nist_1950771	train
nist_1950791	train
nist_1950819	train
nist_1950838	train
nist_1950845	train
nist_1950864	train
nist_1950886	train
nist_1950895	train
nist_1950911	train
nist_1950918	train
nist_1950935	train
nist_1950977	train
nist_1951000	train
nist_1951033	train
nist_1951044	train
nist_1951052	train
nist_1951086	train
nist_1951122	train
nist_1951153	train
nist_1951158	train
nist_1951177	train
nist_1951188	train
nist_1951224	train
nist_1951233	train
nist_1951238	train
nist_1951274	train
nist_1951278	train
nist_1951307	train
nist_1951327	train
nist_1951353	train
nist_1951358	train
nist_1951379	train
nist_1951401	train
nist_1951430	train
nist_1951435	train
nist_1951451	train
